Name,Condition,Price,Shipping,Country,Solds,SellerInfo
"Looking to Get Lost: Adventures in Music and Writing by Guralnick, Peter",Pre-Owned,6.02,+$26.75 shipping,from United States,0,"thrift.books (3,712,485) 99%"
"Why pamper life's complexities?: Essays on The Smiths (Music and Society), , Goo",Pre-Owned,28.67,+$27.42 shipping,from United States,0,"midtownscholarbookstore (178,410) 99.9%"
New ListingSpiritual Songs with Music,Pre-Owned,19.62,+$25.83 shipping,from United Kingdom,0,factorfiction10 (948) 99.5%
The Silver Snarling Trumpet: The Birth of the HARDCOVER 2024 by Robert Hunter,Brand New,26.95,+$33.37 shipping,from United States,0,"webdelico (15,075) 94.9%"
New ListingThe Note Who Faced The Music Hardcover Book By Lindsay Bonilla & Mark Hoffmann,Pre-Owned,10.00,+$32.96 shipping,from United States,0,csquared_collectibles (836) 100%
1951 CHURCH HYMNAL BY TENNESSEE MUSIC AND PRINTING COMPANY HARDCOVER,Pre-Owned,11.00,+$32.40 shipping,from United States,0,"dwyatt6132 (1,757) 99%"
"Spotlight on Music, Student Song Anthology, Grade 2 (GENERAL MUSIC)",Brand New,21.25,+$27.20 shipping,from United States,0,"allied223 (3,463) 99%"
Wild Symphony - Dan Brown with Signed Bookplate,New (Other),14.99,+$32.97 shipping,from United States,0,"premierecollectiblesofficial (4,920) 99.9%"
Sheila Rock Young Punks (Hardback),Brand New,12.61,+$3.91 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
"Misshapes Hardcover – September 4, 2007 by Geordon Nicol",Pre-Owned,150.00,+$36.38 shipping,from United States,0,explodedhead (46) 100%
Alex Van Halen Brothers  Signed Hardback Book Limited Edition - PRESALE✅,Brand New,65.38,+$59.23 shipping estimate,from United Kingdom,0,thecollection93 (299) 100%
"Music and Maiden Overs: My Showbusiness Life by Barrow, Tony Hardback Book The",Pre-Owned,8.67,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
New ListingVintage Music Through The Year 1959 Book Illustrated Teacher's Edition,Pre-Owned,0.99,+$63.79 shipping,from United States,0,go-boilers86 (275) 97.1%
The Great When A Long London Novel Signed 1st Edition HC by Alan Moore [Presale],Brand New,88.75,+$67.63 shipping,from United States,0,dylan_deals (213) 100%
"Spotlight on Music, Student Song Anthology, Grade 4 (GENERAL MUSIC)",Brand New,20.82,+$27.19 shipping,from United States,0,"allied223 (3,463) 99%"
Why Should the Devil Have All the Good Music?: ... by Gregory Thornbury Hardback,Pre-Owned,25.44,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
"Music and Spirituality: Theological Approaches, Empirical Methods, and Christ...",New (Other),66.03,+$28.52 shipping,from United States,0,"greatbookprices1 (314,007) 96.5%"
SIGNED My Name Is Barbra By Barbra Streisand Hardcover Book IN HAND SHIPS FREE,Brand New,224.95,+$71.64 shipping,from United States,0,supply_and_more (90) 97.3%
"""Red-back"" Church Hymnal [Classic Hardcover] Published by Pathway Press",Brand New,19.99,+$27.17 shipping,from United States,0,"4gospel (12,659) 99.6%"
The Art of Rozz Williams: From Christian Death to Death ~ Hardcover,New (Other),49.95,+$63.09 shipping,from United States,0,"comet-things (10,116) 99.4%"
New ListingComputer Models of Musical Creativity,Pre-Owned,53.84,+$28.16 shipping,from United States,0,"friendslibrary (21,154) 99.8%"
"Learn to Play the Piano,unknown",Pre-Owned,3.66,+$6.53 shipping,from United Kingdom,0,"cmedia_group (1,019,704) 99.4%"
Martin Edwards Music of the Night (Hardback) (UK IMPORT),Brand New,29.03,+$2.20 shipping,from United Kingdom,0,"rarewaves-ca (141,450) 98.1%"
"Here's to My Sweet Satan: How the Occult Haunted Music, Movies a",Pre-Owned,11.55,+$6.99 shipping,from United States,0,"awesomebooksusa (419,897) 98%"
"Iron Maiden: Album by Album Popoff, Martin Hardback Book Rock Band Music B15",New (Other),16.99,+$71.64 shipping,from United States,0,"kbkidd22 (3,668) 99.8%"
The Beatles The Beatles: Get Back (Hardback),Brand New,20.03,+$2.02 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
"Music, in a Foreign Language,Andrew Crumey",Pre-Owned,44.38,+$15.03 shipping,from United Kingdom,0,"cmedia_group (1,019,704) 99.4%"
New ListingV J  The Unplugged Adventures Of MTVs First Wave,New (Other),9.00,+$69.90 shipping,from United States,0,shane88illini (154) 100%
"Dig If You Will the Picture: Funk, Sex, God and Genius in the Music of Prince Gr",Pre-Owned,6.49,+$26.77 shipping,from United States,0,"bookoutlet2 (181,011) 99.5%"
Колыбельные (1 кнопка 10 пеcенок) Russian Lullaby Book Children Music Book,Brand New,20.95,+$26.49 shipping,from United States,0,"internationaltoyscom (30,941) 99.1%"
Music While You Work: An Era in Broadcasting By Brian Reynolds,Pre-Owned,30.84,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
Disney Mickey Mouse: All Through the Day Music Player Storybook By Grace Bara...,Brand New,21.33,+$33.17 shipping,from United Kingdom,0,"scifier_books (4,116) 99.3%"
"Duck Tails and Car Culture, How-to, Music, Raymond Mosken, Very Good, 2012-03-30",Pre-Owned,19.85,+$19.95 shipping,from United States,0,"booksfromca (159,239) 99.2%"
Kevin Barry That Old Country Music (Hardback) (UK IMPORT),Brand New,22.28,+$2.20 shipping,from United Kingdom,0,"rarewaves-ca (141,450) 98.1%"
The Beloved Vision: A History of Nineteenth Century Music,Brand New,7.10,+$26.79 shipping,from United States,0,"bellwetherbooks_usa (201,816) 99.7%"
AUTOGRAPHED Alex Van Halen SIGNED Book Brothers NEW HC Hardcover 2024 AUTOGRAPH,Brand New,119.99,+$37.11 shipping,from United States,0,"nbazebra (3,685) 99.1%"
THE UNITED METHODIST HYMNAL HC 1989 Dark Blue XLNT,Pre-Owned,2.95,+$57.27 shipping,from United States,0,"heartforethiopia (57,794) 100%"
New ListingSongs in the Key of Los Angeles: Sheet Music from the Collection of the Los Ange,Brand New,48.10,+$19.95 shipping,from United States,0,"booksfromca (159,239) 99.2%"
New ListingA Scene In Between: Tripping Through the Fashions of UK Indie Music 1980-1988,New (Other),22.59,+$28.77 shipping,from United Kingdom,0,"webuybooks (2,192,367) 99.4%"
"Grade 3 Macmillan Music and You Student Textbook (1988, Hardcover)",Brand New,7.99,+$71.37 shipping,from United States,0,doliverio1 (355) 100%
Love at the Five and Dime: The Songwriting Legacy of Nanci Griffith (Hardback or,Brand New,28.48,+$27.42 shipping,from United States,0,"bargainbookstores (1,108,099) 99.4%"
Music and the Myth of Wholeness: Toward a New Aesthetic Paradigm,New (Other),13.38,+$26.97 shipping,from United States,0,"bellwetherbooks_usa (201,816) 99.7%"
Signed Book - Tales from the Dancefloor by Sacha Lord First Edition 1st Print,Brand New,19.94,+$53.05 shipping estimate,from United Kingdom,0,"bookmail (470,791) 100%"
New ListingTaking It To The Limit: 20 years Of Motorcycle... by Peter Starr HC Book + DVD,Brand New,39.00,+$66.16 shipping,from United States,0,mtnstates_childrenshome (448) 100%
United Methodist Hymnal 1989 Black Christian Music Church Song Book Hymns,Pre-Owned,16.50,+$56.85 shipping,from United States,0,"4143ref (6,203) 100%"
Moon Music: A Novel By Faye Kellerman,Pre-Owned,14.33,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
New ListingLa Marche a L'Etoile Mystere en 10 Tableaux Poeme et Musique Illustrated book,Pre-Owned,40.00,+$56.04 shipping,from United States,0,"eventperson23 (3,091) 98.9%"
"Music by Andrew Zuckerman (2010, Hardcover)",Brand New,7.25,+$80.50 shipping,from United States,0,"the1percentstore (1,292) 100%"
Never Understood: The Jesus and Mary Chain by William Reid,Brand New,25.23,+$53.23 shipping estimate,from United Kingdom,0,"bookmail (470,791) 100%"
Modern Recording Techniques: A Practical Guide to Modern Music Production by Dav,Brand New,66.88,+$46.25 shipping,from United States,0,"grandeagleretail (928,952) 98.3%"
Renee Fleming Music and Mind (Hardback),Brand New,36.99,+$3.99 shipping,from United States,0,"rarewaves-usa (422,958) 97.6%"
Depeche Mode: Live,Brand New,60.60,+$28.36 shipping,from United States,0,twolimes.trading (104) 99.1%
Bawdy Songs of the Early Music Hall Hardback Book The Fast Free Shipping,Pre-Owned,7.70,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
The Gucci Mane Guide to Greatness *SIGNED* 1st edition BRAND NEW,Brand New,49.95,+$34.00 shipping,from United States,0,"tefka (2,600) 100%"
"New ListingThe Music Practitioner: Research for the Music Performer, Teacher, and Listener",Pre-Owned,66.54,+$9.42 shipping,from United Kingdom,0,"phatpocket (40,615) 99.6%"
Signed Book - The House of Hidden Meanings: A Memoir by RuPaul First Edition 1st,Brand New,34.47,+$48.91 shipping estimate,from United Kingdom,0,"bookmail (470,791) 100%"
Jeff Buckley: His Own Voice New Hardback Book,Brand New,26.14,+$57.89 shipping estimate,from United Kingdom,0,"b00kb0x (145,761) 99.9%"
BJU Music 6 Textbook,Pre-Owned,6.50,+$32.15 shipping,from United States,0,"heritagebookstore (4,609) 99.7%"
"Making It So: A Memoir by Stewart, Patrick Hardback Book The Fast Free Shipping",Pre-Owned,8.23,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
The Oxford Handbook of Music in China and the Chinese Diaspora (OXFORD HANDBOOKS,Pre-Owned,114.28,+$19.95 shipping,from United States,0,"booksfromca (159,239) 99.2%"
The Guinness Who's Who of Seventies Music (The Guinness who's who of popular mu,Pre-Owned,4.58,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
UPSETTER TO THE COMPUTER FROM THE BLACK ARK TO FIREHOUSE HARDBACK BOOK,Brand New,23.53,+$17.00 shipping,from United Kingdom,0,"irenasl (24,972) 99.8%"
"Disney High School Musical: All Access by Grace, N. B. Book Book The Fast Free",Pre-Owned,21.14,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
"Observer's Book of Music (Observer's Pocket) by Dinn, Freda Hardback Book The",N/A,7.62,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
Serj Tankian Down with the System (Hardback),Brand New,31.72,+$3.99 shipping,from United States,0,"rarewaves-usa (422,958) 97.6%"
1791: Mozart's Last Year-H.C.Robbins Landon,Pre-Owned,4.28,+$22.87 shipping,from United Kingdom,0,"awesomebooksuk (1,634,322) 99.4%"
Shop on eBay,Brand New,20.00,N/A,N/A,0,N/A
Shop on eBay,Brand New,20.00,N/A,N/A,0,N/A
Hair: Let the Sun Shine in By Eric Grode,Pre-Owned,4.58,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
The Book of ABBA: Melancholy Undercover (Hardcover 2024) 9780571390984 PRE ORDER,Brand New,26.14,+$57.89 shipping estimate,from United Kingdom,0,"pernik_shop (9,811) 100%"
HAND SIGNED - ROBBY KRIEGER OF THE DOORS - SET THE NIGHT ON FIRE - NEW HARDCOVER,Brand New,45.76,+$32.70 shipping,from United Kingdom,0,chiswick_books (615) 100%
The Great Composers: The Lives of the 50 Greatest Classical Composers By Jeremy,Pre-Owned,5.61,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
"Language of Music (Oxford Paperbacks) by Cooke, Deryck Paperback Book The Fast",Pre-Owned,9.45,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
"What's That Lady Doing?: False starts and happy endings,Lou Sand",Pre-Owned,9.91,+$15.03 shipping,from United Kingdom,0,"cmedia_group (1,019,704) 99.4%"
Mistborn: Collector's Tenth Anniversary Limited Edition by Brandon Sanderson (En,Brand New,29.15,+$39.76 shipping,from Canada,0,"grandeagleretail (928,952) 98.3%"
Ready In The Betty Cookbook by Ready in the Betty,Brand New,21.99,+$55.51 shipping,from United States,0,thebesttoysin (15) 88.9%
Geof Smith Willie Nelson: A Little Golden Book Biography (Hardback),Brand New,7.68,+$3.99 shipping,from United States,0,"rarewaves-usa (422,958) 97.6%"
Renee Fleming Music and Mind (Hardback),Brand New,36.99,+$3.99 shipping,from United States,0,"rarewaves-usa (422,958) 97.6%"
Thurston Moore Sonic Life (Hardback) (UK IMPORT),Brand New,11.57,+$3.99 shipping,from United Kingdom,0,"rarewaves (588,489) 97.5%"
Soul Music By Candace Allen,Pre-Owned,11.17,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
Micaela Baranello The Operetta Empire (Hardback),Brand New,79.46,+$3.91 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
The Essential Rock Discography: v. 1 By Martin C. Strong. 9781841958279,Pre-Owned,4.55,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
Dolly Parton Songteller: My Life in Lyrics by Dolly Parton LIMITED EDITION - NEW,Brand New,229.99,+$71.79 shipping,from United States,0,"eagererbloom14 (3,658) 99.2%"
My Thoughts Exactly: The No.1 Bestseller By Lily Allen,Pre-Owned,4.58,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
Peter Hook Substance (Hardback),Brand New,13.80,+$3.99 shipping,from United States,0,"rarewaves-usa (422,958) 97.6%"
"Prince: All the Songs: The Story Behind Every Track Clerc, Benot Very Good",Pre-Owned,29.96,+$51.12 shipping,from United States,0,"bookoutlet2 (181,011) 99.5%"
"Dirt Music, Winton, Tim, Used; Very Good Book",Pre-Owned,4.03,+$9.42 shipping,from United Kingdom,0,"thecotswoldlibrary (711,903) 99.6%"
The True Tale of Mista Bone: A Rock & Roll Narrative -- K. L. Doty - Hardcover,Brand New,41.99,+$27.82 shipping,from United States,0,"book-and-mortar (2,629) 99.1%"
"Dolly Parton, Songteller: My Life in Lyrics Parton, Dolly Very Good",Pre-Owned,7.99,+$26.81 shipping,from United States,0,"bookoutlet2 (181,011) 99.5%"
New ListingSteven Tyler: The Biography By Laura Jackson. 9780749951801,Pre-Owned,20.09,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
The House of Beckham: The explosive new 2024 biography of the Be,Pre-Owned,11.65,+$15.03 shipping,from United Kingdom,0,"cmedia_group (1,019,704) 99.4%"
Prince: Icon (Hardback or Cased Book),Brand New,60.16,+$75.18 shipping,from United States,0,"bargainbookstores (1,108,099) 99.4%"
Bruce Spizer Magical Mystery Tour and Yellow Submarine (Hardback) (UK IMPORT),Brand New,9.06,+$3.99 shipping,from United Kingdom,0,"rarewaves (588,489) 97.5%"
Recording Unhinged Creative and Unconventional Music Recording Techniques,Brand New,34.00,+$57.23 shipping,from United States,0,"retrostarinc (3,225) 99.7%"
"The Chateau - Forever Home: The final chapter ... by Strawbridge, Angel Hardback",Pre-Owned,12.53,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
New ListingVintage Music Through The Year 1959 Book Illustrated Teacher's Edition,Pre-Owned,0.99,+$63.79 shipping,from United States,0,go-boilers86 (275) 97.1%
Music Quiz,Pre-Owned,4.19,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
SIGNED BY DUKE FAKIR I'LL BE THERE MY LIFE WITH THE FOUR TOPS NEW 1/1 HB,Brand New,32.70,+$41.84 shipping,from United Kingdom,0,"book-wize (7,780) 100%"
"""Steps"" Gold: Our Greatest Hits - The Official Book-Steps",Pre-Owned,4.75,+$22.87 shipping,from United Kingdom,0,"awesomebooksuk (1,634,322) 99.4%"
"How to Play Guitar Step by Step (Book &  DVD-ROM) By Jason Sidwell,Jamie Dicks",Pre-Owned,4.58,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
"Miles Davis: The Collected Artwork by Gutterman, Scott",Pre-Owned,85.70,+$60.15 shipping,from United States,0,"thrift.books (3,712,485) 99%"
Elvis Presley: A Little Golden Book Biography by Lisa Jean Rogers Hardcover Book,Brand New,11.15,+$8.47 shipping,from United States,0,"grandeagleretail (928,952) 98.3%"
Eminem: Angry Blonde by Eminem Hardback Book The Fast Free Shipping,Pre-Owned,8.62,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
New ListingThe Beatles 1st Edition Hardcover Book Vintage- Alan Freeman Helen Spence 1981,Pre-Owned,19.28,+$29.09 shipping,from Australia,0,"chriscollectsthings (1,133) 99.5%"
"Los Romeros: Royal Family of the Spanish Guitar (Music in American Life), Clark,",Pre-Owned,61.42,+$28.39 shipping,from United States,0,"midtownscholarbookstore (178,410) 99.9%"
KISS: 1977-1980 [New Book] Hardcover,Brand New,46.43,+$74.78 shipping,from United States,0,"pop.market (3,026,129) 99.6%"
Nickelodeon PAW Patrol - PAWsome Songs! Music Sound Book - PI ... by Nickelodeon,Pre-Owned,4.56,+$9.81 shipping,from United Kingdom,0,"worldofbooks08 (9,832,294) 98.8%"
Phil Collins: The Autobiography By Phil Collins,Pre-Owned,4.58,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
Oliver Craske Indian Sun (Hardback),Brand New,13.47,+$2.02 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
Terry Gans Bob Dylan: Surviving in a Ruthless World (Hardback) (UK IMPORT),Brand New,13.32,+$3.99 shipping,from United Kingdom,0,"rarewaves (588,489) 97.5%"
"Sound, Symbol, Sociality : The Aesthetic Experience of Extreme Metal Music, H...",New (Other),64.54,+$20.91 shipping,from United Kingdom,0,"superbookdeals1 (73,619) 95.8%"
SIGNED - Tales From The Dance Floor By Sacha Lord New 1st Edition Hardback,Brand New,23.53,+$53.16 shipping estimate,from United Kingdom,0,"victoriabookshop06 (4,087) 100%"
"Still with the Music: My Autobiography By Karl Jenkins, Sam Jack",Pre-Owned,12.54,+$6.99 shipping,from United States,0,"awesomebooksusa (419,897) 98%"
New ListingElvis the King By Gaar. Gillian G,Pre-Owned,12.93,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
Disney Mickey Mouse: All Through the Day Music Player Storybook By Grace Bara...,Brand New,21.33,+$33.17 shipping,from United Kingdom,0,"scifier_books (4,116) 99.3%"
Karma: My Autobiography: 'The most entertaining music memoir sin,Pre-Owned,10.27,+$15.03 shipping,from United Kingdom,0,"cmedia_group (1,019,704) 99.4%"
Dust Bowl to Disney - The Lost Memoir of Danny Alguire (hardback) by Danny Algui,Brand New,49.24,+$20.28 shipping,from United States,0,"grandeagleretail (928,952) 98.3%"
The Guitar player book by the editors of Guitar player magazine Book Book The,Pre-Owned,59.32,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
